Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,TotalCohortsHarvested,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_BetuAlle,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,CohortsHarvested_CastDent,
110, 4, TimberBoomClearcuts, 46201596, 1315, 279, 279, 3, 3, 81, 0, 0, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 
110, 4, TimberBoomClearcuts, 30501577, 984, 337, 337, 1, 1, 28, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 30501578, 932, 340, 340, 2, 2, 94, 0, 0, 3, 0, 8, 0, 0, 4, 2, 0, 0, 0, 0, 3, 7, 0, 0, 0, 4, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 6, 0, 5, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
110, 4, TimberBoomClearcuts, 30901605, 1423, 196, 196, 3, 3, 15, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 4, TimberBoomClearcuts, 47601586, 954, 340, 340, 1, 1, 56, 0, 2, 6, 0, 4, 5, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 
110, 4, TimberBoomClearcuts, 46601590, 1495, 32, 32, 1, 1, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
110, 4, TimberBoomClearcuts, 46601611, 1350, 255, 255, 2, 2, 23, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 4, TimberBoomClearcuts, 46201595, 1458, 163, 163, 2, 2, 62, 2, 2, 4, 0, 0, 2, 0, 5, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 4, TimberBoomClearcuts, 29901598, 1045, 330, 330, 1, 1, 40, 0, 0, 5, 0, 3, 3, 0, 1, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 3, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 30501623, 1422, 199, 199, 2, 2, 59, 0, 1, 10, 0, 0, 4, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 6, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 
110, 4, TimberBoomClearcuts, 30501599, 865, 347, 347, 1, 1, 15, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
110, 4, TimberBoomClearcuts, 46601616, 1427, 194, 194, 1, 1, 35, 2, 2, 4, 0, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 46601618, 1008, 334, 334, 1, 1, 29, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 29901622, 903, 340, 340, 1, 1, 23, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 4, TimberBoomClearcuts, 30501671, 1306, 280, 280, 3, 3, 66, 6, 0, 10, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 4, TimberBoomClearcuts, 30501694, 1164, 318, 318, 5, 5, 147, 2, 5, 13, 0, 0, 9, 0, 0, 8, 2, 0, 0, 0, 0, 8, 0, 0, 0, 10, 0, 0, 6, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 
110, 4, TimberBoomClearcuts, 30901628, 1464, 150, 150, 1, 1, 7, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
110, 4, TimberBoomClearcuts, 46601657, 1457, 166, 166, 2, 2, 29, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 6, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 46601679, 1006, 335, 335, 4, 4, 268, 0, 4, 21, 0, 0, 23, 0, 0, 0, 0, 0, 7, 0, 0, 21, 0, 0, 0, 20, 0, 0, 13, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 0, 24, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 
110, 4, TimberBoomClearcuts, 46201818, 1505, 6, 6, 26, 23, 117, 8, 6, 15, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 19, 0, 0, 14, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 
110, 4, TimberBoomClearcuts, 47601674, 1204, 310, 310, 3, 3, 46, 1, 1, 3, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 4, TimberBoomClearcuts, 47601649, 1399, 222, 222, 2, 2, 50, 0, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 6, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 4, TimberBoomClearcuts, 46601660, 1441, 185, 185, 3, 3, 81, 1, 6, 9, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 8, 0, 0, 5, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 
110, 4, TimberBoomClearcuts, 46501679, 988, 336, 336, 3, 3, 205, 2, 6, 20, 0, 0, 20, 0, 8, 0, 0, 0, 4, 0, 0, 11, 0, 0, 0, 15, 0, 0, 8, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 0, 19, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 
110, 4, TimberBoomClearcuts, 46501862, 1511, 5, 5, 37, 33, 303, 11, 21, 24, 0, 0, 11, 0, 3, 0, 1, 0, 4, 11, 11, 23, 0, 0, 0, 31, 3, 0, 23, 29, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 29, 4, 0, 23, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 32, 
110, 4, TimberBoomClearcuts, 46201662, 1266, 299, 299, 2, 2, 37, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 
110, 4, TimberBoomClearcuts, 29901715, 1346, 260, 260, 5, 5, 83, 0, 1, 12, 0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 12, 0, 0, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 
110, 4, TimberBoomClearcuts, 30501665, 1115, 330, 330, 1, 1, 23, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 30501666, 1119, 330, 330, 1, 1, 17, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 4, TimberBoomClearcuts, 46701699, 1250, 300, 300, 1, 1, 29, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 4, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 4, TimberBoomClearcuts, 46601703, 1134, 326, 326, 3, 3, 88, 0, 1, 10, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 9, 0, 0, 0, 12, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 
110, 4, TimberBoomClearcuts, 46201681, 974, 339, 339, 1, 1, 24, 0, 0, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 46201709, 1178, 314, 314, 2, 2, 37, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 
110, 4, TimberBoomClearcuts, 46201685, 1004, 335, 335, 2, 2, 98, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 7, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 10, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 
110, 4, TimberBoomClearcuts, 46201686, 1121, 330, 330, 1, 1, 22, 0, 0, 2, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
110, 4, TimberBoomClearcuts, 30501691, 845, 350, 350, 1, 1, 19, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 47601698, 908, 340, 340, 1, 1, 29, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 46601770, 1339, 264, 264, 5, 5, 177, 0, 7, 21, 0, 0, 0, 0, 9, 1, 0, 0, 0, 4, 4, 20, 0, 0, 0, 7, 0, 0, 14, 13, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 
110, 4, TimberBoomClearcuts, 29901718, 1094, 330, 330, 1, 1, 12, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 4, TimberBoomClearcuts, 30501720, 1095, 330, 330, 1, 1, 22, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 47601727, 1244, 300, 300, 1, 1, 46, 0, 4, 4, 0, 0, 2, 0, 0, 1, 0, 0, 0, 4, 2, 2, 0, 0, 0, 2, 0, 0, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 46502320, 1538, 3, 3, 174, 167, 1536, 84, 57, 218, 30, 21, 54, 0, 12, 25, 33, 0, 0, 8, 43, 99, 0, 0, 0, 209, 30, 8, 108, 116, 2, 30, 0, 0, 0, 0, 9, 0, 0, 0, 0, 64, 26, 0, 106, 20, 5, 0, 0, 0, 0, 0, 0, 0, 0, 119, 
110, 4, TimberBoomClearcuts, 46501736, 859, 350, 350, 1, 1, 55, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 4, TimberBoomClearcuts, 46201739, 1163, 319, 319, 1, 1, 19, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 29901742, 1281, 290, 290, 1, 1, 23, 2, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 30501743, 860, 350, 350, 1, 1, 22, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 4, TimberBoomClearcuts, 30501744, 1097, 330, 330, 2, 2, 32, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 4, TimberBoomClearcuts, 47601746, 1268, 297, 297, 1, 1, 18, 3, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 47601785, 1509, 5, 5, 7, 7, 86, 1, 7, 10, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 3, 6, 0, 0, 0, 8, 0, 0, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 4, TimberBoomClearcuts, 46701785, 1136, 325, 325, 2, 2, 80, 0, 2, 9, 0, 0, 6, 0, 0, 3, 2, 0, 0, 2, 2, 7, 0, 0, 0, 7, 0, 0, 4, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 
110, 4, TimberBoomClearcuts, 46501768, 1329, 270, 270, 4, 4, 42, 0, 0, 5, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 5, 0, 0, 0, 5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 4, TimberBoomClearcuts, 46601751, 927, 340, 340, 1, 1, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 46501753, 1201, 310, 310, 1, 1, 47, 0, 3, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 5, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 0, 2, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 4, TimberBoomClearcuts, 46201755, 970, 339, 339, 1, 1, 18, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 47601766, 841, 352, 352, 1, 1, 16, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 29901775, 879, 343, 343, 1, 1, 16, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 29901805, 1131, 326, 326, 3, 3, 24, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 4, TimberBoomClearcuts, 30501778, 896, 340, 340, 1, 1, 18, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 4, TimberBoomClearcuts, 30501779, 1046, 330, 330, 1, 1, 21, 0, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 4, TimberBoomClearcuts, 46501796, 973, 339, 339, 1, 1, 26, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 4, TimberBoomClearcuts, 46201798, 971, 339, 339, 1, 1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 4, TimberBoomClearcuts, 29901803, 1384, 233, 233, 1, 1, 15, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 4, TimberBoomClearcuts, 46501858, 1062, 330, 330, 6, 6, 139, 3, 4, 13, 0, 4, 0, 0, 3, 1, 0, 0, 0, 1, 2, 14, 0, 0, 0, 18, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 8, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 26, 
110, 4, TimberBoomClearcuts, 46501815, 1455, 180, 180, 1, 1, 20, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
110, 4, TimberBoomClearcuts, 46501860, 1272, 296, 296, 3, 3, 160, 0, 4, 18, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 13, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 14, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 32, 
110, 4, TimberBoomClearcuts, 46201836, 861, 349, 349, 2, 2, 42, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 
110, 4, TimberBoomClearcuts, 46201820, 968, 340, 340, 1, 1, 51, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 
110, 4, TimberBoomClearcuts, 46201821, 1394, 230, 230, 1, 1, 31, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 4, TimberBoomClearcuts, 29901824, 1022, 333, 333, 1, 1, 15, 0, 0, 3, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
